image_path,label
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2085.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2090.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2093.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2094.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2095.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2096.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2097.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2098.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_210.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2102.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2105.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2107.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2112.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2113.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2114.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2120.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2123.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2128.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_213.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2133.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2136.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_214.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2141.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2149.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2150.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2151.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2153.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2156.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2157.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_216.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2160.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2162.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2163.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2164.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2168.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2169.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_217.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2171.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2173.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2175.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2177.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2178.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2188.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2189.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_220.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2200.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2202.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2206.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2211.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2216.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2217.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2219.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2221.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2222.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2227.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_223.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2233.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2238.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2241.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2246.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2248.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2251.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2253.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2255.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2257.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2262.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2269.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2272.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2273.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2276.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2278.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2281.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2282.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2283.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2287.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2288.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2293.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2294.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2296.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2298.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_23.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_230.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2300.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2301.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2305.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2307.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2308.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_231.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2311.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2312.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2314.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2315.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2318.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2320.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2322.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2360.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2454.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2457.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2498.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2505.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2507.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2565.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2714.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2751.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2802.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2803.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2804.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_281.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2811.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2817.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2819.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2820.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2824.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2826.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2827.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2829.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2834.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2837.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2838.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2844.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2847.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2848.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2849.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_285.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2850.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2851.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2852.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2855.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2858.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2860.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2861.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2862.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2868.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2869.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2870.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2872.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2873.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2874.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2885.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2886.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2889.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2891.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2892.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2902.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2905.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2906.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2907.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2908.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_291.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2913.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2915.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2921.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2926.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2927.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2930.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2931.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2933.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2935.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2938.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2940.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2942.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2944.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2946.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2951.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2952.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2953.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2955.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2956.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2957.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_296.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2967.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2969.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2971.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2972.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2974.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2977.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2978.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2987.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2990.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2993.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2995.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2997.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_2999.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_3000.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_303.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_304.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_305.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_306.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_308.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_309.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_31.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_311.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_314.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_317.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_318.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_325.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_327.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_329.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_333.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_334.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_335.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_337.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_34.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_347.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_350.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_352.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_359.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_36.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_360.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_368.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_369.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_373.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_375.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_376.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_377.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_382.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_383.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_384.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_387.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_389.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_393.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_395.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_396.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_397.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_4.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_405.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_408.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_409.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_412.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_413.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_415.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_417.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_42.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_422.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_426.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_429.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_43.jpg,Green_Area
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\green_area\Forest_430.jpg,Green_Area
